Code,Class,Sub_Class,Ward_No,Rd_ID,Rd_Name,Locality,Colony,No_floors,Cons_type,Area,Descr,Bldg_Id,SHEET_ID,Shape_Leng,Shape_Le_1,Shape_Length,Shape_Area,height_m
A,6,House,67,RD_5212B, ,CHAKKAROTHKULAM, ,2,P,0.000000000000000, ,BL_149936,365,24.296489706599999,24.296489706599999,24.296489706559925,35.477610522144296,7.0000000
A,6,House,68,RD_2468, ,CHAKKAROTHKULAM, ,2,P,0.000000000000000, ,BL_149937,365,41.191857451099999,41.191857451099999,41.191857451064507,105.455818216680711,7.0000000
A,6,House,68,RD_5152, ,CHAKKAROTHKULAM,CHAKKAROTHKULAM,1,P,0.000000000000000, ,BL_149948,365,25.977390193500000,25.977390193500000,25.977390193474637,41.751893393693528,3.5000000
114,7,Banks,68,RD_5152, ,CHAKKAROTHKULAM,CHAKKAROTHKULAM,1,P,0.000000000000000, ,BL_149949,365,79.192709098099996,79.192709098099996,79.192709098141393,297.927980757089699,3.5000000
A,6,House,67,RD_5212B, ,CHAKKAROTHKULAM, ,2,P,0.000000000000000, ,BL_149959,365,26.921686863400001,26.921686863400001,26.921686863445835,44.940297962857414,7.0000000
A,6,House,67,RD_5212B, ,CHAKKAROTHKULAM, ,2,P,0.000000000000000, ,BL_149960,365,40.096171484499997,40.096171484499997,40.096171484510407,96.078927629772110,7.0000000
A,6,House,67,RD_5212C, ,CHAKKAROTHKULAM, ,2,P,0.000000000000000, ,BL_149961,365,47.376485223300001,47.376485223300001,47.376485223295518,132.222261597906481,7.0000000
A,6,House,68,RD_4846A, ,CHAKKAROTHKULAM,CHAKKAROTHKULAM,2,P,0.000000000000000, ,BL_150201,365,44.896346976899999,44.896346976899999,44.896346976898336,125.037145450135810,7.0000000
305,33,Building under construction,68,RD_4846A, ,CHAKKAROTHKULAM,CHAKKAROTHKULAM,0,P,0.000000000000000, ,BL_150262,365,22.522818255000001,22.522818255000001,22.522818255047532,31.651272458364705,0.0000000
76,8,Service,68,RD_10036, ,CHAKKAROTHKULAM, ,1,P,0.000000000000000, ,BL_150538,365,17.374699543700000,17.374699543700000,16.803765918916096,17.800284824947305,3.5000000
A,6,House,67,RD_5212C, ,CHAKKAROTHKULAM, ,1,P,0.000000000000000, ,BL_150691,365,33.322793881599999,33.322793881599999,33.322793881648394,68.224081168487615,3.5000000
A,6,House,67,RD_5212C, ,CHAKKAROTHKULAM, ,1,M,0.000000000000000, ,BL_150694,365,32.861887391800003,32.861887391800003,32.861887391787064,65.364798372031117,3.5000000
A,6,House,67,RD_5212B, ,CHAKKAROTHKULAM, ,1,P,0.000000000000000, ,BL_150695,365,39.447605702200001,39.447605702200001,39.447605702201983,97.216621189915628,3.5000000
A,6,House,67,RD_5212C, ,CHAKKAROTHKULAM, ,1,P,0.000000000000000, ,BL_150696,365,34.462272089800003,34.462272089800003,34.462272089773073,68.779580786805170,3.5000000
A,6,House,68,RD_2468, ,CHAKKAROTHKULAM, ,2,P,0.000000000000000, ,BL_150700,365,28.367800001100001,28.367800001100001,28.367800001055002,49.103400003165007,7.0000000
A,6,House,67,RD_5212C, ,CHAKKAROTHKULAM, ,1,P,0.000000000000000, ,BL_150705,365,36.501037838499997,36.501037838499997,36.501037838478510,82.625889723016044,3.5000000
A,6,House,67,RD_5212C, ,CHAKKAROTHKULAM, ,1,P,0.000000000000000, ,BL_150707,365,33.890246291399997,33.890246291399997,33.890246291372364,71.039505868536992,3.5000000
A,6,House,67,RD_5154A, ,CHAKKAROTHKULAM, ,1,P,0.000000000000000, ,BL_150729,365,28.316400000800002,28.316400000800002,28.316400000825524,49.413924563352019,3.5000000
A,6,House,68,RD_2468, ,CHAKKAROTHKULAM, ,1,P,0.000000000000000, ,BL_150730,365,31.467395570800001,31.467395570800001,31.467395570776233,61.846994005312673,3.5000000
A,6,House,67,RD_5212B, ,CHAKKAROTHKULAM, ,2,P,0.000000000000000, ,BL_150752,365,38.731563696999999,38.731563696999999,38.731563697030147,81.732765566137999,7.0000000
90,9,Commercial & Industrial,68,RD_5152, ,CHAKKAROTHKULAM,CHAKKAROTHKULAM,1,P,0.000000000000000, ,BL_150757,365,31.549251760800001,31.549251760800001,31.549251760839091,60.984031503816645,3.5000000
103,11,Private Hospital,68,RD_5152, ,CHAKKAROTHKULAM,CHAKKAROTHKULAM,3,P,0.000000000000000, ,BL_150759,365,38.846826482200001,38.846826482200001,38.846826482222426,86.279362262647908,10.5000000
A,6,House,68,RD_5152, ,CHAKKAROTHKULAM,CHAKKAROTHKULAM,2,P,0.000000000000000, ,BL_150760,365,41.531752062199999,41.531752062199999,41.531752062221372,100.233228550016975,7.0000000
128,15,Public Library,68,RD_5152, ,CHAKKAROTHKULAM,CHAKKAROTHKULAM,1,P,0.000000000000000, ,BL_150765,365,38.178308370400003,38.178308370400003,38.178308370359815,88.546357226386306,3.5000000
103,11,Private Hospital,68,RD_5152, ,CHAKKAROTHKULAM,CHAKKAROTHKULAM,3,P,0.000000000000000, ,BL_150770,365,21.882645087800000,21.882645087800000,21.882645087756238,28.381026374838950,10.5000000
A,6,House,67,RD_5154A, ,CHAKKAROTHKULAM, ,1,P,0.000000000000000, ,BL_150776,365,33.074678695800003,33.074678695800003,33.074678695751885,66.704514797787752,3.5000000
A,6,House,67,RD_2468A, ,CHAKKAROTHKULAM, ,2,P,0.000000000000000, ,BL_150783,365,41.319518610599999,41.319518610599999,41.319518610598941,105.216173315343156,7.0000000
A,6,House,67,RD_5154A, ,CHAKKAROTHKULAM, ,1,P,0.000000000000000, ,BL_150792,365,32.785813975200000,32.785813975200000,32.785813975210779,66.513558392880341,3.5000000
A,6,House,68,RD_943, ,CHAKKAROTHKULAM, ,1,P,0.000000000000000, ,BL_150794,365,38.143199998900002,38.143199998900002,38.143199998885393,90.526476674441000,3.5000000
A,6,House,67,RD_5154A, ,CHAKKAROTHKULAM, ,1,P,0.000000000000000, ,BL_150801,365,31.960710361200000,31.960710361200000,31.960710361187168,61.005496829522905,3.5000000
A,6,House,67,RD_5212B, ,CHAKKAROTHKULAM, ,1,P,0.000000000000000, ,BL_150804,365,30.902505477799998,30.902505477799998,30.902505477830765,56.794583760072499,3.5000000
A,6,House,67,RD_5212B, ,CHAKKAROTHKULAM, ,1,P,0.000000000000000, ,BL_150848,365,21.802622645500001,21.802622645500001,21.802622645503114,28.369888638484220,3.5000000
V,6,House,68,RD_4846A, ,CHAKKAROTHKULAM,CHAKKAROTHKULAM,0, ,0.000000000000000,V,BL_150995,365,14.261800000399999,14.261800000399999,14.261800000444055,11.918463600418525,0.0000000
A,6,House,68,RD_2423B, ,CHAKKAROTHKULAM, ,1,P,0.000000000000000, ,BL_159993,365,44.789658210900001,44.789658210900001,44.789658210906630,105.408744791492524,3.5000000
A,6,House,68,RD_4846, ,CHAKKAROTHKULAM,CHAKKAROTHKULAM,2,P,0.000000000000000, ,BL_161303,365,60.690795787799999,60.690795787799999,60.690795787839512,229.758894355250931,7.0000000
A,6,House,68,RD_943A, ,CHAKKAROTHKULAM, ,1,P,0.000000000000000, ,BL_161457,365,28.543308169700001,28.543308169700001,28.543308169699486,50.885957321058903,3.5000000
A,6,House,68,RD_5177A, ,CHAKKAROTHKULAM, ,2,P,0.000000000000000, ,BL_161459,365,18.958815521500000,18.958815521500000,18.958815521512356,21.821071044976740,7.0000000
A,6,House,68,RD_4846A, ,CHAKKAROTHKULAM,CHAKKAROTHKULAM,2,P,0.000000000000000, ,BL_161460,365,33.571064503199999,33.571064503199999,33.571064503182413,59.581526716907099,7.0000000
108,12,Office,68,RD_10036, ,CHAKKAROTHKULAM, ,1,K,0.000000000000000, ,BL_161461,365,50.864741992200003,50.864741992200003,50.864741992187433,109.655835090861558,3.5000000
A,6,House,68,RD_5152, ,CHAKKAROTHKULAM,CHAKKAROTHKULAM,1,P,0.000000000000000, ,BL_161462,365,35.048371784399997,35.048371784399997,35.048371784415629,72.762733572737176,3.5000000
A,6,House,68,RD_4846A, ,CHAKKAROTHKULAM,CHAKKAROTHKULAM,2,P,0.000000000000000, ,BL_161463,365,52.666950657900003,52.666950657900003,52.666950657894162,167.866091732739164,7.0000000
108,12,Office,68,RD_10036, ,CHAKKAROTHKULAM, ,1,K,0.000000000000000, ,BL_161464,365,53.341991302700002,53.341991302700002,53.341991302745768,131.032430046384974,3.5000000
A,6,House,68,RD_943, ,CHAKKAROTHKULAM, ,1,P,0.000000000000000, ,BL_161465,365,18.283916476500000,18.283916476500000,18.283916476493630,19.702959811190521,3.5000000
A,6,House,68,RD_5177, ,CHAKKAROTHKULAM, ,2,P,0.000000000000000, ,BL_161466,365,24.112015814300001,24.112015814300001,24.112015814258676,34.656614811596263,7.0000000
A,6,House,68,RD_943A, ,CHAKKAROTHKULAM, ,1,P,0.000000000000000, ,BL_161467,365,25.085999999199998,25.085999999199998,25.085999999195337,37.811176637877345,3.5000000
A,6,House,68,RD_943A, ,CHAKKAROTHKULAM, ,1,P,0.000000000000000, ,BL_161468,365,18.497198729699999,18.497198729699999,18.497198729653853,20.938883336003254,3.5000000
A,6,House,68,RD_4829, ,CHAKKAROTHKULAM, ,1,P,0.000000000000000, ,BL_161469,365,32.554995082200001,32.554995082200001,32.554995082185982,65.628412272308864,3.5000000
C,6,Apartment,68,RD_943A, ,CHAKKAROTHKULAM, ,2,P,0.000000000000000, ,BL_161470,365,49.850599998600003,49.850599998600003,49.850599998608232,148.190613891037032,7.0000000
A,6,House,68,RD_2423A, ,CHAKKAROTHKULAM, ,1,P,0.000000000000000, ,BL_161471,365,34.830200001599998,34.830200001599998,34.830200001597404,72.971238948111960,3.5000000
A,6,House,68,RD_2356A, ,CHAKKAROTHKULAM, ,1,P,0.000000000000000, ,BL_161473,365,27.493782804100000,27.493782804100000,27.493782804141972,47.198951491550375,3.5000000
A,6,House,68,RD_4829, ,CHAKKAROTHKULAM, ,2,P,0.000000000000000, ,BL_161475,365,24.528144495300001,24.528144495300001,24.528144495268911,37.316618660261121,7.0000000
A,6,House,68,RD_2423, ,CHAKKAROTHKULAM, ,2,P,0.000000000000000, ,BL_161476,365,53.298589958000001,53.298589958000001,53.298589958001173,154.214949424485980,7.0000000
145,16,Temple,68,RD_5177, ,CHAKKAROTHKULAM, ,1,P,0.000000000000000, ,BL_161477,365,28.439000177400001,28.439000177400001,28.439000177407635,44.606941281205422,3.5000000
A,6,House,68,RD_943, ,CHAKKAROTHKULAM, ,2,P,0.000000000000000, ,BL_161478,365,35.696265482900003,35.696265482900003,35.696265482942152,73.298153978953536,7.0000000
A,6,House,68,RD_2423, ,CHAKKAROTHKULAM, ,2,P,0.000000000000000, ,BL_161479,365,47.835091953599999,47.835091953599999,47.835091953581902,141.547544930020052,7.0000000
A,6,House,68,RD_943A, ,CHAKKAROTHKULAM, ,1,P,0.000000000000000, ,BL_161480,365,42.727670535700000,42.727670535700000,42.727670535699268,97.499752680132346,3.5000000
A,6,House,68,RD_4829, ,CHAKKAROTHKULAM, ,1,P,0.000000000000000, ,BL_161481,365,43.439866086199999,43.439866086199999,43.439866086191948,114.866972683291934,3.5000000
A,6,House,68,RD_2423A, ,CHAKKAROTHKULAM, ,1,P,0.000000000000000, ,BL_161482,365,32.480142937899998,32.480142937899998,32.480142937932875,59.574820009045418,3.5000000
A,6,House,68,RD_2423B, ,CHAKKAROTHKULAM, ,1,P,0.000000000000000, ,BL_161483,365,39.860964823200000,39.860964823200000,39.860964823194557,91.643337383318581,3.5000000
A,6,House,68,RD_4829, ,CHAKKAROTHKULAM, ,2,P,0.000000000000000, ,BL_161484,365,44.879636914499997,44.879636914499997,44.879636914537826,104.257725307477941,7.0000000
A,6,House,68,RD_5177, ,CHAKKAROTHKULAM, ,1,P,0.000000000000000, ,BL_161485,365,24.974600002199999,24.974600002199999,24.974600002169609,37.953041827281304,3.5000000
A,6,House,68,RD_4829, ,CHAKKAROTHKULAM, ,1,P,0.000000000000000, ,BL_161487,365,16.682799996800000,16.682799996800000,16.682799996808171,17.394589643338303,3.5000000
A,6,House,67,RD_5650, ,CHAKKAROTHKULAM, ,2,P,0.000000000000000, ,BL_162042,365,20.276759151499999,20.276759151499999,20.276759151518323,19.434155671196244,7.0000000
A,6,House,67,RD_5650, ,CHAKKAROTHKULAM, ,2,P,0.000000000000000, ,BL_162049,365,40.528100962899998,40.528100962899998,40.528100962936399,101.504911920648766,7.0000000
A,6,House,67,RD_5650, ,CHAKKAROTHKULAM, ,1,P,0.000000000000000, ,BL_162099,365,35.718061140499998,35.718061140499998,35.718061140512809,79.112728346985676,3.5000000
A,6,House,67,RD_5650, ,CHAKKAROTHKULAM, ,1,P,0.000000000000000, ,BL_162100,365,33.842124012500001,33.842124012500001,33.842124012502182,70.685305232136287,3.5000000
A,6,House,67,RD_5650, ,CHAKKAROTHKULAM, ,1,P,0.000000000000000, ,BL_162101,365,35.468142148600002,35.468142148600002,35.468142148554854,70.751326662093049,3.5000000
A,6,House,67,RD_5650, ,CHAKKAROTHKULAM, ,2,P,0.000000000000000, ,BL_162124,365,50.534988067900002,50.534988067900002,50.534988067851373,146.587615516345380,7.0000000
A,6,House,67,RD_5650, ,CHAKKAROTHKULAM, ,1,P,0.000000000000000, ,BL_162137,365,37.602854261200001,37.602854261200001,37.602854261159450,88.079814372365604,3.5000000
75,8,Manufacturing,67,RD_5650, ,CHAKKAROTHKULAM, ,1,P,0.000000000000000, ,BL_162138,365,34.014033503000000,34.014033503000000,34.014033502953225,68.255175332750440,3.5000000
A,6,House,67,RD_5650, ,CHAKKAROTHKULAM, ,2,P,0.000000000000000, ,BL_162141,365,46.434406357299999,46.434406357299999,46.434406357252051,131.938421327505807,7.0000000
90,9,Commercial & Industrial,67,RD_5650, ,CHAKKAROTHKULAM, ,1,P,0.000000000000000, ,BL_162142,365,37.530036106200001,37.530036106200001,37.530036106162456,84.209900629150908,3.5000000
A,6,House,67,RD_5650, ,CHAKKAROTHKULAM, ,1,P,0.000000000000000, ,BL_162388,365,31.556999820100000,31.556999820100000,31.556999820099250,58.439421489399294,3.5000000
A,6,House,67,RD_5650, ,CHAKKAROTHKULAM, ,1,P,0.000000000000000, ,BL_162433,365,27.593943617499999,27.593943617499999,27.593943617493125,45.561218071654849,3.5000000
A,6,House,67,RD_5154, ,CHAKKAROTHKULAM, ,1,P,0.000000000000000, ,BL_162434,365,27.994781872299999,27.994781872299999,27.994781872334972,45.476213262158979,3.5000000
A,6,House,68,RD_5154, ,CHAKKAROTHKULAM, ,1,P,0.000000000000000, ,BL_162435,365,32.882189293200000,32.882189293200000,32.882189293218481,63.641960171065918,3.5000000
A,6,House,67,RD_5650, ,CHAKKAROTHKULAM, ,1,P,0.000000000000000, ,BL_162458,365,36.516039346900001,36.516039346900001,36.516039346874727,80.080365099215655,3.5000000
A,6,House,67,RD_5650, ,CHAKKAROTHKULAM, ,2,P,0.000000000000000, ,BL_162459,365,25.797508278500001,25.797508278500001,25.797508278499492,37.271295413927035,7.0000000
A,6,House,67,RD_5650, ,CHAKKAROTHKULAM, ,2,P,0.000000000000000, ,BL_162460,365,35.801210746499997,35.801210746499997,35.801210746537166,79.532281140633174,7.0000000
A,6,House,67,RD_5650, ,CHAKKAROTHKULAM, ,1,P,0.000000000000000, ,BL_162461,365,28.547650093400001,28.547650093400001,28.547650093389784,49.545391157789545,3.5000000
305,33,Building under construction,67,RD_5650, ,CHAKKAROTHKULAM, ,2,P,0.000000000000000, ,BL_162462,365,28.551638634100001,28.551638634100001,28.551638634053667,50.015759885895498,7.0000000
A,6,House,67,RD_5650, ,CHAKKAROTHKULAM, ,2,P,0.000000000000000, ,BL_162463,365,31.344901523600001,31.344901523600001,31.344901523636331,60.335572271921421,7.0000000
A,6,House,67,RD_5650, ,CHAKKAROTHKULAM, ,2,P,0.000000000000000, ,BL_162464,365,35.668748236799999,35.668748236799999,35.668748236773979,72.049158763628697,7.0000000
A,6,House,67,RD_5154, ,CHAKKAROTHKULAM, ,2,P,0.000000000000000, ,BL_162470,365,46.003637889399997,46.003637889399997,46.003637889427452,127.267411545678414,7.0000000
A,6,House,67,RD_5650, ,CHAKKAROTHKULAM, ,1,P,0.000000000000000, ,BL_162473,365,23.991089568800000,23.991089568800000,23.991089568765627,35.397866585756240,3.5000000
A,6,House,68,RD_5177, ,CHAKKAROTHKULAM, ,2,P,0.000000000000000, ,BL_162522,365,32.630659753499998,32.630659753499998,32.630659753537373,62.061435588719590,7.0000000
A,6,House,68,RD_2423A, ,CHAKKAROTHKULAM, ,2,P,0.000000000000000, ,BL_162523,365,36.231388676500003,36.231388676500003,36.231388676545301,70.782342620386473,7.0000000
A,6,House,68,RD_2423, ,CHAKKAROTHKULAM, ,2,P,0.000000000000000, ,BL_162524,365,43.476736570000000,43.476736570000000,43.476736569978456,113.412915755444757,7.0000000
76,8,Service,68,RD_5152, ,CHAKKAROTHKULAM,CHAKKAROTHKULAM,1,P,0.000000000000000, ,BL_162530,365,26.438116983000000,26.438116983000000,26.438116983015348,41.051060889863670,3.5000000
A,6,House,68,RD_5152, ,CHAKKAROTHKULAM,CHAKKAROTHKULAM,2,P,0.000000000000000, ,BL_162531,365,37.248468881599997,37.248468881599997,37.248468881605220,84.586679883813900,7.0000000
A,6,House,68,RD_5152, ,CHAKKAROTHKULAM,CHAKKAROTHKULAM,1,P,0.000000000000000, ,BL_162532,365,36.180557259399997,36.180557259399997,36.180557259412339,71.598752186845530,3.5000000
A,6,House,68,RD_5177, ,CHAKKAROTHKULAM, ,2,P,0.000000000000000, ,BL_162533,365,47.087186847399998,47.087186847399998,47.087186847356321,126.834049894544663,7.0000000
A,6,House,68,RD_943A, ,CHAKKAROTHKULAM, ,1,P,0.000000000000000, ,BL_162534,365,31.055615081700001,31.055615081700001,31.055615081685602,59.752259153868501,3.5000000
A,6,House,68,RD_943A, ,CHAKKAROTHKULAM, ,1,P,0.000000000000000, ,BL_162535,365,28.223379869700000,28.223379869700000,28.223379869673916,45.586599474273314,3.5000000
A,6,House,68,RD_5177, ,CHAKKAROTHKULAM, ,2,P,0.000000000000000, ,BL_162536,365,53.026800000999998,53.026800000999998,53.026800001040101,164.497485899217452,7.0000000
A,6,House,68,RD_2423, ,CHAKKAROTHKULAM, ,1,P,0.000000000000000, ,BL_162537,365,27.138293847000000,27.138293847000000,27.138293846968487,42.817335069314652,3.5000000
96,10,School,68,RD_5152, ,CHAKKAROTHKULAM,CHAKKAROTHKULAM,2,P,0.000000000000000, ,BL_162555,365,73.867325833600006,73.867325833600006,73.867325833634226,263.088354155355489,7.0000000
A,6,House,68,RD_2423A, ,CHAKKAROTHKULAM, ,1,P,0.000000000000000, ,BL_162556,365,22.627462812899999,22.627462812899999,22.627462812893739,29.124968279998900,3.5000000
A,6,House,68,RD_2356A, ,CHAKKAROTHKULAM, ,2,P,0.000000000000000, ,BL_162562,365,48.198000000800000,48.198000000800000,48.198000000789762,132.065017324711221,7.0000000
A,6,House,68,RD_5177, ,CHAKKAROTHKULAM, ,2,P,0.000000000000000, ,BL_162564,365,27.413828776900001,27.413828776900001,27.413828776857535,45.405796501072672,7.0000000
108,12,Office,68,RD_10036, ,CHAKKAROTHKULAM, ,1,P,0.000000000000000, ,BL_162566,365,40.606639404900001,40.606639404900001,40.606639404930945,99.880144037567248,3.5000000
A,6,House,68,RD_2423, ,CHAKKAROTHKULAM, ,1,P,0.000000000000000, ,BL_162567,365,24.227400001100001,24.227400001100001,24.227400001138449,36.474613203011195,3.5000000
A,6,House,68,RD_2356A, ,CHAKKAROTHKULAM, ,1,P,0.000000000000000, ,BL_162568,365,25.604337338899999,25.604337338899999,25.604337338946856,36.845354366000130,3.5000000
A,6,House,68,RD_2423, ,CHAKKAROTHKULAM, ,1,P,0.000000000000000, ,BL_162569,365,19.627199998100000,19.627199998100000,19.627199998125434,23.198904624363646,3.5000000
A,6,House,68,RD_5152, ,CHAKKAROTHKULAM,CHAKKAROTHKULAM,2,P,0.000000000000000, ,BL_162570A,365,30.039206135099999,30.039206135099999,30.039206135076171,55.925982117858581,7.0000000
A,6,House,68,RD_4846A, ,CHAKKAROTHKULAM,CHAKKAROTHKULAM,2,P,0.000000000000000, ,BL_162571,365,51.223242963799997,51.223242963799997,51.223242963757585,156.010865987218267,7.0000000
A,6,House,68,RD_5152, ,CHAKKAROTHKULAM,CHAKKAROTHKULAM,2,P,0.000000000000000, ,BL_162572,365,33.258303018800000,33.258303018800000,33.258303018752649,57.326250173304331,7.0000000
A,6,House,68,RD_4829, ,CHAKKAROTHKULAM, ,1,P,0.000000000000000, ,BL_162573,365,16.347377906700000,16.347377906700000,16.347377906670864,16.215055275867758,3.5000000
A,6,House,68,RD_2423A, ,CHAKKAROTHKULAM, ,1,P,0.000000000000000, ,BL_162575,365,16.604476990999999,16.604476990999999,16.604476990966553,16.198728693941565,3.5000000
A,6,House,68,RD_4846, ,CHAKKAROTHKULAM,CHAKKAROTHKULAM,2,P,0.000000000000000, ,BL_162576,365,72.399435400300007,72.399435400300007,72.399435400272054,320.234505707193648,7.0000000
A,6,House,68,RD_5177, ,CHAKKAROTHKULAM, ,1,P,0.000000000000000, ,BL_162578,365,25.191999505999998,25.191999505999998,25.191999506030019,39.632539312024413,3.5000000
A,6,House,68,RD_5152, ,CHAKKAROTHKULAM,CHAKKAROTHKULAM,3,P,0.000000000000000, ,BL_162579,365,56.147587989999998,56.147587989999998,56.147587990034523,196.996387035964915,10.5000000
A,6,House,68,RD_2356B, ,CHAKKAROTHKULAM, ,1,P,0.000000000000000, ,BL_162580,365,31.288000000600000,31.288000000600000,31.288000000640750,58.457883002272254,3.5000000
A,6,House,68,RD_5177, ,CHAKKAROTHKULAM, ,1,P,0.000000000000000, ,BL_162581,365,25.827551082700001,25.827551082700001,25.827551082670258,39.385400808127756,3.5000000
61,7,Retail,68,RD_5152, ,CHAKKAROTHKULAM,CHAKKAROTHKULAM,1,P,0.000000000000000, ,BL_162582,365,39.867268259100001,39.867268259100001,39.867268259053141,82.603224637740382,3.5000000
A,6,House,68,RD_5152, ,CHAKKAROTHKULAM,CHAKKAROTHKULAM,2,P,0.000000000000000, ,BL_162583,365,38.205955196200001,38.205955196200001,38.205955196235919,81.873693366183389,7.0000000
C,6,Apartment,68,RD_4846, ,CHAKKAROTHKULAM,CHAKKAROTHKULAM,3,P,0.000000000000000, ,BL_162584,365,73.623102616599994,73.623102616599994,73.623102616558882,336.737475010542198,10.5000000
A,6,House,68,RD_5152, ,CHAKKAROTHKULAM,CHAKKAROTHKULAM,1,K,0.000000000000000, ,BL_162585,365,23.448800961500002,23.448800961500002,23.448800961478295,34.363504585672757,3.5000000
A,6,House,68,RD_5152, ,CHAKKAROTHKULAM,CHAKKAROTHKULAM,2,P,0.000000000000000, ,BL_162590,365,40.019363500799997,40.019363500799997,40.019363500822500,99.669148640015877,7.0000000
